Project Universal ID,Project Name,Builders,Parent Builder,Status,Master Plan Name,Master Plan Developer Name,Plan Name,Bedrooms,Bathrooms,Floors,Garages,Unit Size,List Price,Last Update Date,Plan Universal ID,Active Adult,ZIP Code,City,County,County Code,CBSA,CBSA Code,State,School District,School Attendance Zone (Elementary),School Ratings (Elementary),School Attendance Zone (Middle),School Ratings (Middle),School Attendance Zone (High),School Ratings (High),Boundary Names,Latitude,Longitude
aAf3x000001Wi8XCAS,Long Meadow,New Home Co.,,Active,,,Plan 5,4,3,2,2,2339,708230,9/3/2025,aAaPc000000sHl6KAE,Non Active Adult,95624,Elk Grove,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Roy Herburger Elementary School,6,"Edward Harris, Jr. Middle School",6,Monterey Trail High School,7,Laguna / Elk Grove,38.43898,-121.39172
aAf3x000001WfJJCA0,Paseo at The Ranch,K. Hovnanian Homes,,Active,The Ranch,K. Hovnanian Homes,Aruba,3,2.5,2,2,1856,510990,10/13/2025,aAaPc000000T9MKKA0,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sunrise Elementary School,7,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Rancho Cordova,38.55032,-121.22383
aAf3x000001WfJJCA0,Paseo at The Ranch,K. Hovnanian Homes,,Active,The Ranch,K. Hovnanian Homes,Cayman,3,2.5,2,2,1906,565990,10/13/2025,aAaPc000000T9MLKA0,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sunrise Elementary School,7,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Rancho Cordova,38.55032,-121.22383
aAf3x000000UOmkCAG,Soleil,"Premier Homes, LLC",,Active,,,Sol 1,3,2.5,1,2,1719,849900,9/22/2025,aAa3x000000TW4yCAG,Non Active Adult,95746,Granite Bay,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Eureka Union School District,Greenhills Elementary School; Ridgeview Elementary School,9; 8,Willma Cavitt Junior High School,9,Granite Bay High School,10,Auburn / Granite Bay,38.74375,-121.16723
aAf3x000000UOmkCAG,Soleil,"Premier Homes, LLC",,Active,,,Sol 2,4,3.5,2,2,2302,930500,9/22/2025,aAa3x000000TW50CAG,Non Active Adult,95746,Granite Bay,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Eureka Union School District,Greenhills Elementary School; Ridgeview Elementary School,9; 8,Willma Cavitt Junior High School,9,Granite Bay High School,10,Auburn / Granite Bay,38.74375,-121.16723
aAf3x000000UOmkCAG,Soleil,"Premier Homes, LLC",,Active,,,Sol 3,4,3.5,2,3,2718,1012700,9/22/2025,aAa3x000000TW51CAG,Non Active Adult,95746,Granite Bay,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Eureka Union School District,Greenhills Elementary School; Ridgeview Elementary School,9; 8,Willma Cavitt Junior High School,9,Granite Bay High School,10,Auburn / Granite Bay,38.74375,-121.16723
aAf3x000000UOmkCAG,Soleil,"Premier Homes, LLC",,Active,,,Sol 4,3,3.5,2,3,2991,1097700,9/22/2025,aAa3x000000TW52CAG,Non Active Adult,95746,Granite Bay,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Eureka Union School District,Greenhills Elementary School; Ridgeview Elementary School,9; 8,Willma Cavitt Junior High School,9,Granite Bay High School,10,Auburn / Granite Bay,38.74375,-121.16723
aAf3x000001Who0CAC,Wrenwood at Whitney Ranch,JMC Homes,,Active,Whitney Ranch,"Sunset Ranchos Investors, LLC",Plan 2356,3,2.5,2,2,2356,829990,9/23/2025,aAa3x000000UZ1TCAW,Non Active Adult,95648,Lincoln,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Western Placer Unified School District,Twelve Bridges Elementary School,7,Twelve Bridges Middle School,8,Twelve Bridges High School,7,Lincoln,38.84029,-121.25917
aAf3x000001Who0CAC,Wrenwood at Whitney Ranch,JMC Homes,,Active,Whitney Ranch,"Sunset Ranchos Investors, LLC",Plan 2580,3,4,2,2,2580,819990,9/23/2025,aAa3x000000UZ1YCAW,Non Active Adult,95648,Lincoln,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Western Placer Unified School District,Twelve Bridges Elementary School,7,Twelve Bridges Middle School,8,Twelve Bridges High School,7,Lincoln,38.84029,-121.25917
aAf3x000001Who0CAC,Wrenwood at Whitney Ranch,JMC Homes,,Active,Whitney Ranch,"Sunset Ranchos Investors, LLC",Plan 2156,4,3,2,2,2156,809990,9/23/2025,aAa3x000000UZ1nCAG,Non Active Adult,95648,Lincoln,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Western Placer Unified School District,Twelve Bridges Elementary School,7,Twelve Bridges Middle School,8,Twelve Bridges High School,7,Lincoln,38.84029,-121.25917
aAf3x000001WjtfCAC,Rio Del Oro/Sutter,Elliott Homes,,Active,,,Plan 1566,3,2,1,2,1566,626950,10/15/2025,aAa3x000000Uco8CAC,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Folsom-Cordova Unified School District,Navigator Elementary School,5,W. E. Mitchell Middle School,5,Cordova High School,5,Rancho Cordova,38.59075,-121.25232
aAf3x000001WjtfCAC,Rio Del Oro/Sutter,Elliott Homes,,Active,,,Plan 1739,3,2,1,2,1739,638950,10/15/2025,aAa3x000000Uco9CAC,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Folsom-Cordova Unified School District,Navigator Elementary School,5,W. E. Mitchell Middle School,5,Cordova High School,5,Rancho Cordova,38.59075,-121.25232
aAf3x000001WjtfCAC,Rio Del Oro/Sutter,Elliott Homes,,Active,,,Plan 2353,4,2.5,2,2,2353,728950,10/15/2025,aAa3x000000UcoACAS,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Folsom-Cordova Unified School District,Navigator Elementary School,5,W. E. Mitchell Middle School,5,Cordova High School,5,Rancho Cordova,38.59075,-121.25232
aAf3x000001WjtfCAC,Rio Del Oro/Sutter,Elliott Homes,,Active,,,Plan 1928,4,3,1,2,1928,658950,10/15/2025,aAa3x000000UcoBCAS,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Folsom-Cordova Unified School District,Navigator Elementary School,5,W. E. Mitchell Middle School,5,Cordova High School,5,Rancho Cordova,38.59075,-121.25232
aAf3x000001WjJgCAK,Excelsior Village at Sierra Vista,JMC Homes,,Active,Sierra Vista (CA),,Plan 2911,4,3,1,3,2911,859990,9/23/2025,aAa3x000000UVtxCAG,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Center Joint Unified School District,,,Wilson C. Riles Middle School,5,Center High,7,Roseville,38.75641,-121.35906
aAf3x000001WjJgCAK,Excelsior Village at Sierra Vista,JMC Homes,,Active,Sierra Vista (CA),,Plan 3822,5,5,2,3,3822,1019990,9/23/2025,aAa3x000000UVuMCAW,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Center Joint Unified School District,,,Wilson C. Riles Middle School,5,Center High,7,Roseville,38.75641,-121.35906
aAf3x000001WjJgCAK,Excelsior Village at Sierra Vista,JMC Homes,,Active,Sierra Vista (CA),,Plan 2201,3,3,1,2,2201,754990,9/23/2025,aAa3x000000UVuRCAW,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Center Joint Unified School District,,,Wilson C. Riles Middle School,5,Center High,7,Roseville,38.75641,-121.35906
aAf3x000001QGPGCA4,Northlake/Drifton,Lennar,,Active,Northlake,"Integral Communities, Lennar",Residence 2282,4,2.5,1,2,2282,681990,10/22/2025,aAa3x000000YH28CAG,Non Active Adult,95835,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Twin Rivers Unified School District,Regency Park Elementary School,7,Rio Linda Preparatory Academy; Norwood Junior High School,5; 5,,,Natomas,38.68737,-121.55224
aAf3x000001QGPGCA4,Northlake/Drifton,Lennar,,Active,Northlake,"Integral Communities, Lennar",Residence 2964,5,3,2,2,2964,836537,10/22/2025,aAa3x000000YH2DCAW,Non Active Adult,95835,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Twin Rivers Unified School District,Regency Park Elementary School,7,Rio Linda Preparatory Academy; Norwood Junior High School,5; 5,,,Natomas,38.68737,-121.55224
aAf3x000001QGPGCA4,Northlake/Drifton,Lennar,,Active,Northlake,"Integral Communities, Lennar",Residence 3104,5,3,2,2,3104,834668,10/22/2025,aAa3x000000YH2ICAW,Non Active Adult,95835,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Twin Rivers Unified School District,Regency Park Elementary School,7,Rio Linda Preparatory Academy; Norwood Junior High School,5; 5,,,Natomas,38.68737,-121.55224
aAf3x000001QGPGCA4,Northlake/Drifton,Lennar,,Active,Northlake,"Integral Communities, Lennar",Residence 3131,4,3.5,2,3,3131,878636,10/22/2025,aAa3x000000ZuP9CAK,Non Active Adult,95835,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Twin Rivers Unified School District,Regency Park Elementary School,7,Rio Linda Preparatory Academy; Norwood Junior High School,5; 5,,,Natomas,38.68737,-121.55224
aAf3x000001QGPGCA4,Northlake/Drifton,Lennar,,Active,Northlake,"Integral Communities, Lennar",Residence 3308,4,3.5,2,3,3308,887715,10/22/2025,aAa3x000000ZuPACA0,Non Active Adult,95835,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Twin Rivers Unified School District,Regency Park Elementary School,7,Rio Linda Preparatory Academy; Norwood Junior High School,5; 5,,,Natomas,38.68737,-121.55224
aAf3x000001QGPGCA4,Northlake/Drifton,Lennar,,Active,Northlake,"Integral Communities, Lennar",Residence 3410,5,3.5,2,2,3410,944863,10/22/2025,aAa3x000000ZuPBCA0,Non Active Adult,95835,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Twin Rivers Unified School District,Regency Park Elementary School,7,Rio Linda Preparatory Academy; Norwood Junior High School,5; 5,,,Natomas,38.68737,-121.55224
aAf3x000001QGP1CAO,Northlake/Wavmor,Lennar,,Active,Northlake,"Integral Communities, Lennar",Residence 2127,3,3,2,2,2127,670990,10/21/2025,aAa3x000000ZwHpCAK,Non Active Adult,95835,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Twin Rivers Unified School District,Regency Park Elementary School,7,Rio Linda Preparatory Academy; Norwood Junior High School,5; 5,,,Natomas,38.68737,-121.55224
aAf3x000001QGP1CAO,Northlake/Wavmor,Lennar,,Active,Northlake,"Integral Communities, Lennar",Residence 2386,4,3,2,2,2386,709990,10/21/2025,aAa3x000000ZwHqCAK,Non Active Adult,95835,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Twin Rivers Unified School District,Regency Park Elementary School,7,Rio Linda Preparatory Academy; Norwood Junior High School,5; 5,,,Natomas,38.68737,-121.55224
aAf3x000001QGP1CAO,Northlake/Wavmor,Lennar,,Active,Northlake,"Integral Communities, Lennar",Residence 2612,5,3,2,2,2612,693990,10/21/2025,aAa3x000000ZwHrCAK,Non Active Adult,95835,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Twin Rivers Unified School District,Regency Park Elementary School,7,Rio Linda Preparatory Academy; Norwood Junior High School,5; 5,,,Natomas,38.68737,-121.55224
aAf3x000001QGP1CAO,Northlake/Wavmor,Lennar,,Active,Northlake,"Integral Communities, Lennar",Residence 2776,4,3.5,2,2,2776,746990,10/21/2025,aAa3x000000ZwHsCAK,Non Active Adult,95835,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Twin Rivers Unified School District,Regency Park Elementary School,7,Rio Linda Preparatory Academy; Norwood Junior High School,5; 5,,,Natomas,38.68737,-121.55224
aAf3x000001QeDXCA0,Park at Granite Bay,Woodside Homes,,Active,,,Westbury,5,5.5,2,3,3948,1248990,10/6/2025,aAaPc000000BDLEKA4,Non Active Adult,95661,Granite Bay,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Eureka Union School District,Maidu Elementary School; Excelsior Elementary School,8; 7,Olympus Junior High School,9,Granite Bay High School,10,Roseville,38.72614,-121.22675
aAf3x000001QeDXCA0,Park at Granite Bay,Woodside Homes,,Active,,,Carnegie,5,4.5,2,3,3536,1188990,10/6/2025,aAaPc000000BDLFKA4,Non Active Adult,95661,Granite Bay,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Eureka Union School District,Maidu Elementary School; Excelsior Elementary School,8; 7,Olympus Junior High School,9,Granite Bay High School,10,Roseville,38.72614,-121.22675
aAf3x000001QeDXCA0,Park at Granite Bay,Woodside Homes,,Active,,,Lexington,4,3.5,1,3,2925,1098990,10/6/2025,aAaPc000000BDLGKA4,Non Active Adult,95661,Granite Bay,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Eureka Union School District,Maidu Elementary School; Excelsior Elementary School,8; 7,Olympus Junior High School,9,Granite Bay High School,10,Roseville,38.72614,-121.22675
aAf3x000001QeDXCA0,Park at Granite Bay,Woodside Homes,,Active,,,Saratoga,3,2.5,1,3,2660,1013990,10/6/2025,aAaPc000000BDLHKA4,Non Active Adult,95661,Granite Bay,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Eureka Union School District,Maidu Elementary School; Excelsior Elementary School,8; 7,Olympus Junior High School,9,Granite Bay High School,10,Roseville,38.72614,-121.22675
aAfPc0000009y8DKAQ,Rialto/Twelve Bridges,Century Communities,"Century Communities, Inc.",Active,Twelve Bridges,"Placer Holdings, Inc.",Plan 1 - 2259,4,3.5,0,2,2259,617990,9/12/2025,aAaPc000000C755KAC,Non Active Adult,95648,Lincoln,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Western Placer Unified School District,Twelve Bridges Elementary School,7,Twelve Bridges Middle School,8,Twelve Bridges High School,7,Lincoln,38.8559,-121.29072
aAfPc0000009y8DKAQ,Rialto/Twelve Bridges,Century Communities,"Century Communities, Inc.",Active,Twelve Bridges,"Placer Holdings, Inc.",Plan 2 - 2280,4,3.5,0,2,2280,622990,9/12/2025,aAaPc000000C756KAC,Non Active Adult,95648,Lincoln,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Western Placer Unified School District,Twelve Bridges Elementary School,7,Twelve Bridges Middle School,8,Twelve Bridges High School,7,Lincoln,38.8559,-121.29072
aAfPc0000009y8DKAQ,Rialto/Twelve Bridges,Century Communities,"Century Communities, Inc.",Active,Twelve Bridges,"Placer Holdings, Inc.",Plan 3 - 2431,4,3,0,2,2431,634990,9/12/2025,aAaPc000000C757KAC,Non Active Adult,95648,Lincoln,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Western Placer Unified School District,Twelve Bridges Elementary School,7,Twelve Bridges Middle School,8,Twelve Bridges High School,7,Lincoln,38.8559,-121.29072
aAfPc000000MZtpKAG,Sutters Ridge,Williams Homes,,Active,,,Plan 3,4,3.5,2,2,2782,729990,10/22/2025,aAaPc0000008kerKAA,Non Active Adult,95667,Placerville,El Dorado,6017,"Sacramento-Roseville-Folsom, CA",40900,CA,Placerville Union Elementary School District,,,,,El Dorado High School,7,Placerville,38.73833,-120.79425
aAfPc000000yZ2vKAE,Gateway Common,Haldeman Homes,,Active,,,Model A,3,3,2,0,1564,679000,9/8/2025,aAaPc000000GuMPKA0,Non Active Adult,95603,North Auburn,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Auburn Union Elementary School District,Auburn Elementary School,2,EV Cain Middle,4,Placer High School,8,Auburn / Granite Bay,38.93932,-121.09429
aAf3x000000UOmkCAG,Soleil,"Premier Homes, LLC",,Active,,,Sol 1+,2,2.5,2,2,2496,953700,9/22/2025,aAaPc000000IqA5KAK,Non Active Adult,95746,Granite Bay,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Eureka Union School District,Greenhills Elementary School; Ridgeview Elementary School,9; 8,Willma Cavitt Junior High School,9,Granite Bay High School,10,Auburn / Granite Bay,38.74375,-121.16723
aAf3x000000UOmkCAG,Soleil,"Premier Homes, LLC",,Active,,,Sol 4+,3,3.5,2,3,3167,1124700,9/22/2025,aAaPc000000IqA7KAK,Non Active Adult,95746,Granite Bay,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Eureka Union School District,Greenhills Elementary School; Ridgeview Elementary School,9; 8,Willma Cavitt Junior High School,9,Granite Bay High School,10,Auburn / Granite Bay,38.74375,-121.16723
aAfPc000000MZtpKAG,Sutters Ridge,Williams Homes,,Active,,,Plan 2,4,3.5,2,2,2248,699990,10/22/2025,aAaPc000000DT6lKAG,Non Active Adult,95667,Placerville,El Dorado,6017,"Sacramento-Roseville-Folsom, CA",40900,CA,Placerville Union Elementary School District,,,,,El Dorado High School,7,Placerville,38.73833,-120.79425
aAfPc0000009y8DKAQ,Rialto/Twelve Bridges,Century Communities,"Century Communities, Inc.",Active,Twelve Bridges,"Placer Holdings, Inc.",Plan 5 - 1118,2,2,0,2,1118,521000,9/12/2025,aAaPc000000gvldKAA,Non Active Adult,95648,Lincoln,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Western Placer Unified School District,Twelve Bridges Elementary School,7,Twelve Bridges Middle School,8,Twelve Bridges High School,7,Lincoln,38.8559,-121.29072
aAfPc000001Yf8EKAS,Willow at Winding Creek,Beazer Homes,,Active,Winding Creek,Anthem United,Nutmeg,4,3,2,2,2470,681990,10/18/2025,aAaPc000000hloTKAQ,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Roseville City Elementary School District,,,Robert C. Cooley Middle School,7,West Park High,8,Roseville,38.8039,-121.3829
aAfPc000001Yf8EKAS,Willow at Winding Creek,Beazer Homes,,Active,Winding Creek,Anthem United,Olive,3,2.5,2,1,2104,611990,10/18/2025,aAaPc000000hloUKAQ,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Roseville City Elementary School District,,,Robert C. Cooley Middle School,7,West Park High,8,Roseville,38.8039,-121.3829
aAfPc000001Yf8EKAS,Willow at Winding Creek,Beazer Homes,,Active,Winding Creek,Anthem United,Bonsai,3,2,1,2,1564,556990,10/2/2025,aAaPc000000hloVKAQ,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Roseville City Elementary School District,,,Robert C. Cooley Middle School,7,West Park High,8,Roseville,38.8039,-121.3829
aAfPc000001Yf8EKAS,Willow at Winding Creek,Beazer Homes,,Active,Winding Creek,Anthem United,Mahogany,5,3.5,2,2,2724,711990,10/18/2025,aAaPc000000hloWKAQ,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Roseville City Elementary School District,,,Robert C. Cooley Middle School,7,West Park High,8,Roseville,38.8039,-121.3829
aAfPc000001IuXpKAK,Redwood IV at Vineyard Park,Lennar,,Active,,,RESIDENCE 2161,4,3,1,3,2161,685990,10/24/2025,aAaPc000000PV5eKAG,Non Active Adult,95829,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sierra-Enterprise Elementary School,6,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Florin / Vineyard,38.49147,-121.37285
aAfPc000001IuXpKAK,Redwood IV at Vineyard Park,Lennar,,Active,,,RESIDENCE 3141,5,3.5,2,3,3141,759990,10/24/2025,aAaPc000000PV5fKAG,Non Active Adult,95829,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sierra-Enterprise Elementary School,6,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Florin / Vineyard,38.49147,-121.37285
aAfPc000001IuXpKAK,Redwood IV at Vineyard Park,Lennar,,Active,,,RESIDENCE 3427,5,3.5,2,3,3427,787990,10/24/2025,aAaPc000000PV5gKAG,Non Active Adult,95829,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sierra-Enterprise Elementary School,6,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Florin / Vineyard,38.49147,-121.37285
aAfPc000001IuXpKAK,Redwood IV at Vineyard Park,Lennar,,Active,,,RESIDENCE 1950,3,2,1,2,1950,681990,10/24/2025,aAaPc000000PV5hKAG,Non Active Adult,95829,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sierra-Enterprise Elementary School,6,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Florin / Vineyard,38.49147,-121.37285
aAfPc000001IuXpKAK,Redwood IV at Vineyard Park,Lennar,,Active,,,RESIDENCE 2689,4,3,2,3,2689,754990,10/24/2025,aAaPc000000PV5iKAG,Non Active Adult,95829,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sierra-Enterprise Elementary School,6,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Florin / Vineyard,38.49147,-121.37285
aAfPc000001cPknKAE,Melody at Arbor Ranch,Lennar,,Active,,,Residence 2107,4,2.5,2,2,2107,640990,9/23/2025,aAaPc000000bf4MKAQ,Non Active Adult,95757,Elk Grove,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Zehnder Ranch Elementary,8,Elizabeth Pinkerton Middle School,8,Cosumnes Oaks High School,10,Laguna / Elk Grove,38.38656,-121.40419
aAfPc000001cPknKAE,Melody at Arbor Ranch,Lennar,,Active,,,Residence 1847,4,2.5,2,2,1847,629990,9/23/2025,aAaPc000000bf4NKAQ,Non Active Adult,95757,Elk Grove,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Zehnder Ranch Elementary,8,Elizabeth Pinkerton Middle School,8,Cosumnes Oaks High School,10,Laguna / Elk Grove,38.38656,-121.40419
aAfPc000001cPknKAE,Melody at Arbor Ranch,Lennar,,Active,,,Residence 1651,4,2.5,2,2,1651,599990,9/23/2025,aAaPc000000bf4OKAQ,Non Active Adult,95757,Elk Grove,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Zehnder Ranch Elementary,8,Elizabeth Pinkerton Middle School,8,Cosumnes Oaks High School,10,Laguna / Elk Grove,38.38656,-121.40419
aAfPc000001NkxfKAC,Cyan at The Preserve,Lennar,,Active,,,RESIDENCE 1765,3,2.5,2,2,1765,556990,10/24/2025,aAaPc000000S6AmKAK,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sunrise Elementary School,7,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Rancho Cordova,38.54207,-121.20228
aAfPc000001NkxfKAC,Cyan at The Preserve,Lennar,,Active,,,RESIDENCE 2179,4,3,2,2,2179,608990,10/24/2025,aAaPc000000S6AnKAK,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sunrise Elementary School,7,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Rancho Cordova,38.54207,-121.20228
aAfPc000001NkxfKAC,Cyan at The Preserve,Lennar,,Active,,,RESIDENCE 1941,3,2.5,2,2,1941,593990,10/24/2025,aAaPc000000S6AoKAK,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sunrise Elementary School,7,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Rancho Cordova,38.54207,-121.20228
aAfPc000001NkxfKAC,Cyan at The Preserve,Lennar,,Active,,,RESIDENCE 2018,4,3,2,2,2018,606890,10/24/2025,aAaPc000000S6ApKAK,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sunrise Elementary School,7,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Rancho Cordova,38.54207,-121.20228
aAfPc000001NkxhKAC,Azure at The Preserve,Lennar,,Active,,,RESIDENCE 2127,3,3,2,2,2127,613990,10/24/2025,aAaPc000000S6AvKAK,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sunrise Elementary School,7,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Rancho Cordova,38.54207,-121.20228
aAfPc000001NkxhKAC,Azure at The Preserve,Lennar,,Active,,,RESIDENCE 2386,4,3,2,2,2386,656990,10/24/2025,aAaPc000000S6AwKAK,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sunrise Elementary School,7,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Rancho Cordova,38.54207,-121.20228
aAfPc000001NkxhKAC,Azure at The Preserve,Lennar,,Active,,,RESIDENCE 2612,5,3,2,2,2612,677990,10/24/2025,aAaPc000000S6AxKAK,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sunrise Elementary School,7,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Rancho Cordova,38.54207,-121.20228
aAfPc000001NkxhKAC,Azure at The Preserve,Lennar,,Active,,,RESIDENCE 1873,4,2,1,2,1873,590990,10/24/2025,aAaPc000000S6AyKAK,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sunrise Elementary School,7,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Rancho Cordova,38.54207,-121.20228
aAfPc000001Xch3KAC,Juniper at Winding Creek,TRI Pointe Homes,"TRI Pointe Homes, Inc.",Active,Winding Creek,Anthem United,Plan 2,4,3.5,2,3,3197,858912,10/3/2025,aAaPc000000Xg7dKAC,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Roseville City Elementary School District,,,Robert C. Cooley Middle School,7,West Park High,8,Roseville,38.80316,-121.37998
aAfPc000001Xch3KAC,Juniper at Winding Creek,TRI Pointe Homes,"TRI Pointe Homes, Inc.",Active,Winding Creek,Anthem United,Plan 1,4,3,2,3,2870,806557,10/3/2025,aAaPc000000Xg7eKAC,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Roseville City Elementary School District,,,Robert C. Cooley Middle School,7,West Park High,8,Roseville,38.80316,-121.37998
aAfPc000001Xch3KAC,Juniper at Winding Creek,TRI Pointe Homes,"TRI Pointe Homes, Inc.",Active,Winding Creek,Anthem United,Plan 3,5,4.5,2,3,3542,870539,10/13/2025,aAaPc000000Xg7fKAC,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Roseville City Elementary School District,,,Robert C. Cooley Middle School,7,West Park High,8,Roseville,38.80316,-121.37998
